"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","SC","17900","Columbia, SC","27-1023","Floral Designers",,110,31.6,0.323,3.04,"21310",6.5,"16560","18150","20580","23700","28650"
"2011","SC","17900","Columbia, SC","27-1024","Graphic Designers",,360,9.5,1.059,3.03,"38790",3.1,"21840","28730","36920","48530","58210"
"2011","SC","17900","Columbia, SC","27-1025","Interior Designers",,70,29.9,0.194,3.02,"49090",8.2,"33520","39730","44340","57010","75340"
"2011","SC","17900","Columbia, SC","27-1026","Merchandise Displayers and Window Trimmers",,210,36.8,0.636,3.02,"24950",6.4,"19810","21310","23810","27700","29990"
"2011","SC","17900","Columbia, SC","27-3011","Radio and Television Announcers",,100,19,0.309,3,"48910",12.5,"17190","21540","37080","62920","90650"
"2011","SC","17900","Columbia, SC","27-3022","Reporters and Correspondents",,130,31.2,0.397,2.99,"36810",11.1,"21110","26230","30660","36470","64560"
"2011","SC","17900","Columbia, SC","27-3031","Public Relations Specialists",,630,9.4,1.862,2.99,"52070",4.4,"29160","36400","49930","62930","83790"
"2011","SC","17900","Columbia, SC","27-3041","Editors",,90,39,0.27,2.98,"35710",7.8,"17930","26430","36310","43990","47720"
"2011","SC","17900","Columbia, SC","27-3042","Technical Writers",,80,37,0.24,2.94,"62120",3.8,"41230","49810","62060","74490","88040"
"2011","SC","17900","Columbia, SC","27-3091","Interpreters and Translators",,120,25.2,0.354,2.94,"39570",15.1,"25410","27450","30850","53720","68170"
"2011","SC","17900","Columbia, SC","27-4011","Audio and Video Equipment Technicians",,220,16.2,0.668,2.94,"33790",5.4,"21780","29970","34280","37540","41930"
"2011","SC","17900","Columbia, SC","27-4012","Broadcast Technicians",,100,21.8,0.307,2.93,"26900",18.1,"16160","17560","25470","34720","43370"
"2011","SC","17900","Columbia, SC","27-4021","Photographers",,130,24.9,0.387,2.92,"23230",9.9,"16050","17180","19050","26710","39540"
"2011","SC","22500","Florence, SC","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",440,8.5,5.605,2.92,"40640",3.8,"19710","26740","35780","51590","71450"
"2011","SC","22500","Florence, SC","27-1024","Graphic Designers",,30,33.9,0.42,2.91,"35680",7.3,"18630","25640","36130","43310","47230"
"2011","SC","22500","Florence, SC","27-3031","Public Relations Specialists",,60,12.9,0.777,2.9,"45470",3.7,"26150","32230","37160","54260","85480"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2760",7.7,9.323,2.9,"43260",3.8,"18470","25510","37970","52670","72460"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-1011","Art Directors",,60,20.8,0.204,2.9,"49770",5.9,"32910","39820","44770","57790","74820"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-1021","Commercial and Industrial Designers",,70,25.6,0.232,2.88,"50710",4.9,"34670","40630","48180","59180","72350"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-1023","Floral Designers",,140,31.3,0.474,2.87,"22060",9.1,"16140","17470","20070","26310","32060"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-1024","Graphic Designers",,290,15.8,0.972,2.85,"43460",7.6,"25640","31110","39510","46600","59610"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-1025","Interior Designers",,100,17.7,0.33,2.84,"46600",7.1,"27880","33230","44220","57040","71200"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-1026","Merchandise Displayers and Window Trimmers",,80,45.7,0.256,2.83,"27740",6.8,"17710","20800","26650","33990","37520"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-2012","Producers and Directors",,140,28.8,0.473,2.82,"45280",4.4,"22070","31910","42780","54700","74820"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-3011","Radio and Television Announcers",,110,21,0.364,2.81,"50790",12,"17210","21080","35040","57030","106300"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-3022","Reporters and Correspondents",,110,39.1,0.357,2.8,"31490",6.5,"21210","24750","28650","34880","45680"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-3031","Public Relations Specialists",,450,9.8,1.522,2.79,"39830",5.1,"17680","26560","39190","50110","59320"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-3041","Editors",,130,36.2,0.429,2.78,"47760",6,"26270","34450","44020","64660","74490"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-3042","Technical Writers",,50,22.2,0.183,2.78,"52740",3.5,"39720","43120","48940","60840","73960"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-3091","Interpreters and Translators",,50,10.1,0.173,2.78,"34260",6.5,"23510","30760","34730","39450","44170"
"2011","SC","24860","Greenville-Mauldin-Easley, SC","27-4021","Photographers",,110,26.2,0.363,2.78,"31620",15.7,"16600","18380","24310","37770","63180"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1180",12.2,10.787,2.77,"36960",3.4,"17680","22210","31970","45660","65970"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-1023","Floral Designers",,50,16.2,0.426,2.77,"27720",3.1,"20830","23460","27620","31870","36150"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-1024","Graphic Designers",,90,14.2,0.811,2.77,"40110",5.4,"23460","28020","36300","46540","68070"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-1026","Merchandise Displayers and Window Trimmers",,70,32.7,0.646,2.76,"22360",13.8,"16740","18830","21410","23600","33130"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-2041","Music Directors and Composers",,40,9.3,0.337,2.74,"41680",4.1,"21310","32070","39600","53570","64580"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-3031","Public Relations Specialists",,90,13.4,0.799,2.73,"41710",4.3,"25270","29950","37200","52480","60210"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-4011","Audio and Video Equipment Technicians",,90,26.1,0.841,2.73,"37060",21.9,"16810","19050","25880","46430","84270"
"2011","SC","34820","Myrtle Beach-North Myrtle Beach-Conway, SC","27-4021","Photographers",,60,14.8,0.514,2.71,"30050",14.9,"16470","17930","20250","38240","59700"
"2011","SC","43900","Spartanburg, SC","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",740,6.8,6.586,2.71,"43090",2.8,"19700","29630","41090","52750","67670"
"2011","SC","43900","Spartanburg, SC","27-1024","Graphic Designers",,150,11.2,1.329,2.71,"40670",4,"21740","28860","40120","50810","62510"
"2011","SC","43900","Spartanburg, SC","27-2041","Music Directors and Composers",,60,6.9,0.489,2.68,"45400",2.7,"33360","37580","45240","53860","59620"
"2011","SC","43900","Spartanburg, SC","27-3031","Public Relations Specialists",,150,17.6,1.319,2.68,"47140",6.4,"25550","33060","43350","56950","82440"
"2011","SC","43900","Spartanburg, SC","27-4021","Photographers",,40,14.6,0.339,2.67,"34260",14.5,"16850","18980","39630","45320","50470"
"2011","SC","44940","Sumter, SC","27-3031","Public Relations Specialists",,40,24.9,1.087,2.67,"39100",4.1,"25400","27790","33160","47970","65890"
"2011","SD","39660","Rapid City, SD","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",920,14.6,15.635,2.67,"30440",3.5,"19600","22090","27510","36130","46430"
"2011","SD","39660","Rapid City, SD","27-1024","Graphic Designers",,80,32.9,1.388,2.66,"32240",2.2,"25010","27060","30490","35820","40960"
"2011","SD","39660","Rapid City, SD","27-1026","Merchandise Displayers and Window Trimmers",,240,48.7,4.067,2.66,"21050",3.2,"17610","19720","21290","22870","23820"
"2011","SD","39660","Rapid City, SD","27-3011","Radio and Television Announcers",,70,24.5,1.12,2.66,"28980",2.8,"22850","25500","28340","31860","36970"
"2011","SD","39660","Rapid City, SD","27-3022","Reporters and Correspondents",,50,19.8,0.818,2.65,"27460",4.3,"20350","22260","26420","32950","37010"
"2011","SD","39660","Rapid City, SD","27-3031","Public Relations Specialists",,130,10.8,2.138,2.65,"44810",3.5,"32050","35860","42070","48380","65830"
"2011","SD","39660","Rapid City, SD","27-3041","Editors",,30,9.3,0.568,2.63,"39780",4.6,"26430","29390","38150","47520","58220"
"2011","SD","39660","Rapid City, SD","27-4021","Photographers",,60,15.1,0.962,2.63,"28240",5.9,"21890","24660","27310","30010","38240"
"2011","SD","43620","Sioux Falls, SD","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2240",7,16.67,2.62,"37510",2.5,"21580","26530","34840","45130","59380"
"2011","SD","43620","Sioux Falls, SD","27-1014","Multimedia Artists and Animators",,40,22.9,0.262,2.62,"39250",5.6,"26280","29370","35940","49080","58250"
"2011","SD","43620","Sioux Falls, SD","27-1023","Floral Designers",,100,22.8,0.759,2.62,"22740",3.1,"18050","20540","22570","24800","28660"
"2011","SD","43620","Sioux Falls, SD","27-1024","Graphic Designers",,250,13.9,1.841,2.61,"36490",1.6,"27330","31660","35650","40820","46890"
"2011","SD","43620","Sioux Falls, SD","27-1025","Interior Designers",,80,37.8,0.597,2.61,"48730",6.7,"31890","35280","45760","60110","72050"
"2011","SD","43620","Sioux Falls, SD","27-1026","Merchandise Displayers and Window Trimmers",,210,34.2,1.534,2.61,"21920",4,"16710","18880","21720","24230","28500"
"2011","SD","43620","Sioux Falls, SD","27-2012","Producers and Directors",,70,22.1,0.514,2.6,"49970",6.9,"31710","35580","43880","65740","74860"
"2011","SD","43620","Sioux Falls, SD","27-3011","Radio and Television Announcers",,80,46.4,0.563,2.59,"45380",13,"25970","29620","42260","53500","81470"
"2011","SD","43620","Sioux Falls, SD","27-3031","Public Relations Specialists",,420,11,3.132,2.58,"46320",3.4,"30400","35340","44030","56520","68090"
"2011","SD","43620","Sioux Falls, SD","27-3042","Technical Writers",,50,5.1,0.352,2.58,"44130",1.4,"33380","38250","43010","47370","60260"
"2011","SD","43620","Sioux Falls, SD","27-3091","Interpreters and Translators",,190,9.3,1.432,2.57,"41590",11.8,"26670","31530","38780","47530","65830"
"2011","SD","43620","Sioux Falls, SD","27-4012","Broadcast Technicians",,70,34.9,0.491,2.55,"35370",7,"20680","25830","36380","43470","47380"
"2011","SD","43620","Sioux Falls, SD","27-4021","Photographers",,40,1.4,0.321,2.55,"32330",8.1,"21970","24850","29540","38150","48750"
"2011","SD","43620","Sioux Falls, SD","27-4031","Camera Operators, Television, Video, and Motion Picture",,40,43,0.312,2.55,"27490",4,"17400","21100","27310","33490","37850"
"2011","TN","16860","Chattanooga, TN-GA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1990",12.7,8.956,2.54,"36860",6,"17030","19780","30090","45110","66710"
"2011","TN","16860","Chattanooga, TN-GA","27-1014","Multimedia Artists and Animators",,50,16.6,0.21,2.54,"39480",8.6,"18800","26630","34210","44980","68600"
"2011","TN","16860","Chattanooga, TN-GA","27-1021","Commercial and Industrial Designers",,60,6.2,0.248,2.53,"75750",4.8,"48630","62940","76140","92920","109400"
"2011","TN","16860","Chattanooga, TN-GA","27-1023","Floral Designers",,60,19.2,0.258,2.52,"24210",4,"18830","20940","24270","27780","29860"
"2011","TN","16860","Chattanooga, TN-GA","27-1024","Graphic Designers",,270,12.5,1.202,2.52,"37650",5.4,"18900","26910","35970","46750","57880"
"2011","TN","16860","Chattanooga, TN-GA","27-1025","Interior Designers",,40,23.9,0.185,2.52,"56590",6,"35780","49920","58110","66320","73050"
"2011","TN","16860","Chattanooga, TN-GA","27-1026","Merchandise Displayers and Window Trimmers",,40,33.6,0.195,2.52,"20830",7.1,"16210","17310","19160","23410","27770"
"2011","TN","16860","Chattanooga, TN-GA","27-2012","Producers and Directors",,30,15.7,0.139,2.52,"51560",15,"25550","27720","33450","75570","105680"
"2011","TN","16860","Chattanooga, TN-GA","27-2041","Music Directors and Composers",,40,22.4,0.162,2.51,"65250",26,"30780","38000","45090","66310","76250"
"2011","TN","16860","Chattanooga, TN-GA","27-3011","Radio and Television Announcers",,80,9.7,0.365,2.51,"34600",14.4,"16810","18820","27050","40000","61970"
"2011","TN","16860","Chattanooga, TN-GA","27-3031","Public Relations Specialists",,210,24,0.953,2.51,"44700",3.9,"24670","31440","38440","57090","74810"
"2011","TN","16860","Chattanooga, TN-GA","27-3041","Editors",,100,23.8,0.434,2.5,"39680",7.3,"19470","26540","33640","49310","76270"
"2011","TN","16860","Chattanooga, TN-GA","27-3042","Technical Writers",,30,44.6,0.156,2.5,"47940",5.4,"31380","39530","46410","55990","67120"
"2011","TN","16860","Chattanooga, TN-GA","27-3091","Interpreters and Translators",,70,11.5,0.327,2.5,"33350",4.7,"19060","30030","34140","37890","44520"
"2011","TN","16860","Chattanooga, TN-GA","27-3099","Media and Communication Workers, All Other",,40,20.2,0.2,2.5,"33940",23.8,"17080","19450","26090","38800","71950"
"2011","TN","16860","Chattanooga, TN-GA","27-4011","Audio and Video Equipment Technicians",,30,17.2,0.15,2.5,"34540",7.4,"19660","23870","32350","44120","55210"
"2011","TN","16860","Chattanooga, TN-GA","27-4012","Broadcast Technicians",,40,31.7,0.201,2.49,"30850",9.4,"20930","23170","27740","36750","48140"
"2011","TN","16860","Chattanooga, TN-GA","27-4021","Photographers",,80,35.8,0.373,2.48,"26790",7.9,"20040","21630","24410","28960","40990"
"2011","TN","17300","Clarksville, TN-KY","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",560,17.4,7.225,2.48,"44020",7.5,"18020","23290","34960","62110","80160"
"2011","TN","17300","Clarksville, TN-KY","27-1023","Floral Designers",,30,15.8,0.432,2.48,"24430",4.6,"16620","18610","24030","29800","34970"
"2011","TN","17300","Clarksville, TN-KY","27-1024","Graphic Designers",,50,6.9,0.667,2.48,"37950",7.3,"20230","25730","34280","50660","60550"
"2011","TN","17300","Clarksville, TN-KY","27-3011","Radio and Television Announcers",,50,47.3,0.624,2.47,"22920",5.3,"16500","18030","21570","27400","31350"
"2011","TN","17300","Clarksville, TN-KY","27-3031","Public Relations Specialists",,60,28.8,0.766,2.47,"52620",3.1,"23970","38900","49040","67100","76860"
"2011","TN","17420","Cleveland, TN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",260,20.3,7.192,2.47,"32070",5.1,"17440","20980","27700","37070","55890"
"2011","TN","17420","Cleveland, TN","27-1024","Graphic Designers",,40,20.3,1.045,2.47,"38210",5.7,"25950","29170","33950","38810","59510"
"2011","TN","27180","Jackson, TN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",460,24.9,8.107,2.46,"50250",15.6,"18080","24150","33610","50740","77620"
"2011","TN","27180","Jackson, TN","27-3031","Public Relations Specialists",,50,23.5,0.962,2.46,"46580",6.2,"25300","29790","44490","55800","69380"
"2011","TN","27740","Johnson City, TN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",600,9.8,7.837,2.46,"36430",7,"17420","20940","29740","41820","57420"
"2011","TN","27740","Johnson City, TN","27-1023","Floral Designers",,40,24.5,0.517,2.46,"23150",4.5,"18070","20310","22650","25790","29310"
"2011","TN","27740","Johnson City, TN","27-1024","Graphic Designers",,80,17.7,1.013,2.45,"32280",5.3,"20990","23590","29190","37120","46100"
"2011","TN","27740","Johnson City, TN","27-3011","Radio and Television Announcers",,60,1.8,0.811,2.45,"23340",6.2,"16180","17320","19220","29640","37620"
"2011","TN","27740","Johnson City, TN","27-3022","Reporters and Correspondents",,30,11.3,0.436,2.44,"24450",3.8,"17580","20300","23980","28580","32880"
"2011","TN","27740","Johnson City, TN","27-3031","Public Relations Specialists",,60,36.8,0.726,2.44,"43610",3.7,"27760","32430","40910","51440","60770"
"2011","TN","27740","Johnson City, TN","27-3043","Writers and Authors",,30,12.2,0.407,2.43,"33110",7,"18910","22390","32210","36420","41490"
"2011","TN","28700","Kingsport-Bristol-Bristol, TN-VA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",700,8.9,6.154,2.43,"34690",3,"17720","21870","30410","42900","57390"
"2011","TN","28700","Kingsport-Bristol-Bristol, TN-VA","27-1023","Floral Designers",,80,37.8,0.726,2.42,"20550",3.9,"16200","17600","20170","22890","24670"
"2011","TN","28700","Kingsport-Bristol-Bristol, TN-VA","27-1024","Graphic Designers",,70,19.1,0.603,2.42,"34150",5.3,"22020","25250","30410","39010","52260"
"2011","TN","28700","Kingsport-Bristol-Bristol, TN-VA","27-1026","Merchandise Displayers and Window Trimmers",,40,21.1,0.367,2.42,"23300",6.9,"16960","19190","22310","26890","30500"
"2011","TN","28700","Kingsport-Bristol-Bristol, TN-VA","27-3011","Radio and Television Announcers",,40,7.9,0.34,2.42,"27120",6,"16520","18180","25720","34170","43150"
"2011","TN","28700","Kingsport-Bristol-Bristol, TN-VA","27-3031","Public Relations Specialists",,80,11.5,0.742,2.41,"43570",4.9,"26400","32080","40400","47680","63920"
"2011","TN","28700","Kingsport-Bristol-Bristol, TN-VA","27-3041","Editors",,40,15.9,0.321,2.41,"34470",5,"20920","23020","30820","41380","55790"
"2011","TN","28940","Knoxville, TN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","3070",9.6,9.516,2.39,"43060",3.5,"19520","25000","35690","52970","73840"
